Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s),Day,Month,Year,Time,Dispatch Time/Target Ratio,En Route Time/Target Ratio
21054376,Atlanta,2022-02-02 09:08:00,Detailed description of the incident #21054376,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.460141273,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,2,2,2022,09:08:00,50.0%,40.0%
21073567,Atlanta,2022-04-16 22:06:00,Detailed description of the incident #21073567,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.351401277,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,16,4,2022,22:06:00,50.0%,40.0%
22004439,Atlanta,2022-07-20 04:23:00,Detailed description of the incident #22004439,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,20,7,2022,04:23:00,50.0%,40.0%
21004986,Atlanta,2021-11-27 04:55:00,Detailed description of the incident #21004986,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.146280199,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,27,11,2021,04:55:00,50.0%,40.0%
21063114,Atlanta,2022-03-05 03:11:00,Detailed description of the incident #21063114,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.65271664,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,120,300,5,3,2022,03:11:00,75.0%,40.0%
22004243,Atlanta,2022-07-19 04:21:00,Detailed description of the incident #22004243,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.145041331,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,120,300,19,7,2022,04:21:00,75.0%,40.0%
21053483,Atlanta,2022-01-30 05:35:00,Detailed description of the incident #21053483,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.743795462,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,120,300,30,1,2022,05:35:00,75.0%,40.0%
21062724,Atlanta,2022-03-03 15:48:00,Detailed description of the incident #21062724,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.760064754,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,300,240,120,300,3,3,2022,15:48:00,125.0%,40.0%
21070608,Atlanta,2022-04-04 14:48:00,Detailed description of the incident #21070608,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,0,240,120,300,4,4,2022,14:48:00,0.0%,40.0%
21053760,Atlanta,2022-01-31 07:37:00,Detailed description of the incident #21053760,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.760064754,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,0,240,120,300,31,1,2022,07:37:00,0.0%,40.0%
21046938,Atlanta,2022-01-08 03:55:00,Detailed description of the incident #21046938,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.410779835,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,0,240,120,300,8,1,2022,03:55:00,0.0%,40.0%
21081445,Atlanta,2022-05-23 05:23:00,Detailed description of the incident #21081445,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.268158705,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,23,5,2022,05:23:00,25.0%,40.0%
21045708,Atlanta,2022-01-03 16:58:00,Detailed description of the incident #21045708,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.327326829,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,3,1,2022,16:58:00,25.0%,40.0%
21090674,Atlanta,2022-06-14 15:14:00,Detailed description of the incident #21090674,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.567161413,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,14,6,2022,15:14:00,25.0%,40.0%
21091640,Atlanta,2022-06-18 21:05:00,Detailed description of the incident #21091640,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.396621955,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,18,6,2022,21:05:00,25.0%,40.0%
21043361,Atlanta,2021-12-26 03:49:00,Detailed description of the incident #21043361,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.657091491,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,26,12,2021,03:49:00,25.0%,40.0%
21046044,Atlanta,2022-01-04 20:54:00,Detailed description of the incident #21046044,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.791764526,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,4,1,2022,20:54:00,25.0%,40.0%
21049524,Atlanta,2022-01-17 03:39:00,Detailed description of the incident #21049524,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.596781332,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,17,1,2022,03:39:00,25.0%,40.0%
21076462,Atlanta,2022-04-30 00:32:00,Detailed description of the incident #21076462,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.711209785,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,30,4,2022,00:32:00,25.0%,40.0%
21092728,Atlanta,2022-06-23 17:59:00,Detailed description of the incident #21092728,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.351401277,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,23,6,2022,17:59:00,50.0%,40.0%
21073751,Atlanta,2022-04-17 15:21:00,Detailed description of the incident #21073751,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.921890277,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,17,4,2022,15:21:00,50.0%,40.0%
21043344,Atlanta,2021-12-26 02:28:00,Detailed description of the incident #21043344,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,26,12,2021,02:28:00,50.0%,40.0%
21052559,Atlanta,2022-01-27 02:18:00,Detailed description of the incident #21052559,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,27,1,2022,02:18:00,50.0%,40.0%
22002825,Atlanta,2022-07-12 23:22:00,Detailed description of the incident #22002825,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.131931591,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,12,7,2022,23:22:00,50.0%,40.0%
21088345,Atlanta,2022-06-04 01:00:00,Detailed description of the incident #21088345,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.381072641,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,4,6,2022,01:00:00,50.0%,40.0%
21064090,Atlanta,2022-03-08 22:25:00,Detailed description of the incident #21064090,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.361121177,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,8,3,2022,22:25:00,50.0%,40.0%
21074503,Atlanta,2022-04-21 06:07:00,Detailed description of the incident #21074503,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.29265033,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,120,300,21,4,2022,06:07:00,50.0%,40.0%
21088596,Atlanta,2022-06-05 01:27:00,Detailed description of the incident #21088596,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.449531026,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,420,240,120,300,5,6,2022,01:27:00,175.0%,40.0%
21007611,Atlanta,2021-12-07 01:58:00,Detailed description of the incident #21007611,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.297335908,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,420,240,120,300,7,12,2021,01:58:00,175.0%,40.0%
21002908,Atlanta,2021-11-19 16:00:00,Detailed description of the incident #21002908,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.143529861,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,0,240,120,300,19,11,2021,16:00:00,0.0%,40.0%
21011698,Atlanta,2021-12-21 02:59:00,Detailed description of the incident #21011698,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.126434956,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,0,240,120,300,21,12,2021,02:59:00,0.0%,40.0%
21049271,Atlanta,2022-01-16 02:52:00,Detailed description of the incident #21049271,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.367177881,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,16,1,2022,02:52:00,25.0%,40.0%
22006522,Atlanta,2022-07-30 23:58:00,Detailed description of the incident #22006522,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.268158705,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,30,7,2022,23:58:00,25.0%,40.0%
22004934,Atlanta,2022-07-22 13:55:00,Detailed description of the incident #22004934,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.849001164,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,22,7,2022,13:55:00,25.0%,40.0%
21078723,Atlanta,2022-05-10 18:04:00,Detailed description of the incident #21078723,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.36992876,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,10,5,2022,18:04:00,25.0%,40.0%
21067916,Atlanta,2022-03-24 02:11:00,Detailed description of the incident #21067916,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.479097422,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,24,3,2022,02:11:00,50.0%,40.0%
21011385,Atlanta,2021-12-20 02:12:00,Detailed description of the incident #21011385,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.791764526,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,20,12,2021,02:12:00,50.0%,40.0%
21094101,Atlanta,2022-06-29 15:25:00,Detailed description of the incident #21094101,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.472106361,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,29,6,2022,15:25:00,50.0%,40.0%
21071743,Atlanta,2022-04-09 04:26:00,Detailed description of the incident #21071743,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.760064754,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,9,4,2022,04:26:00,50.0%,40.0%
21062842,Atlanta,2022-03-04 01:28:00,Detailed description of the incident #21062842,Gas Related,F93,30326,AFRD Station 3,Atlanta,30326,0.367177881,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,4,3,2022,01:28:00,25.0%,40.0%
21058837,Atlanta,2022-02-17 11:50:00,Detailed description of the incident #21058837,explosion,F30,30326,AFRD Station 3,Atlanta,30326,0.156228076,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,180,240,120,300,17,2,2022,11:50:00,75.0%,40.0%
21010400,Atlanta,2021-12-16 22:28:00,Detailed description of the incident #21010400,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,1.136601751,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,120,300,16,12,2021,22:28:00,0.0%,40.0%
21045843,Atlanta,2022-01-04 03:35:00,Detailed description of the incident #21045843,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.743795462,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,120,300,4,1,2022,03:35:00,0.0%,40.0%
21066321,Atlanta,2022-03-17 21:00:00,Detailed description of the incident #21066321,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.986789378,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,17,3,2022,21:00:00,25.0%,40.0%
21076305,Atlanta,2022-04-29 09:48:00,Detailed description of the incident #21076305,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.864321809,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,29,4,2022,09:48:00,25.0%,40.0%
21000865,Atlanta,2021-11-11 04:06:00,Detailed description of the incident #21000865,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.268927737,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,11,11,2021,04:06:00,25.0%,40.0%
21079893,Atlanta,2022-05-16 04:58:00,Detailed description of the incident #21079893,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,16,5,2022,04:58:00,25.0%,40.0%
21048411,Atlanta,2022-01-13 13:26:00,Detailed description of the incident #21048411,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,1.077622495,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,13,1,2022,13:26:00,25.0%,40.0%
21087295,Atlanta,2022-05-30 04:24:00,Detailed description of the incident #21087295,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.737500833,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,120,300,30,5,2022,04:24:00,50.0%,40.0%
21005635,Atlanta,2021-11-29 18:40:00,Detailed description of the incident #21005635,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.921890277,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,120,300,29,11,2021,18:40:00,50.0%,40.0%
21064016,Atlanta,2022-03-08 17:03:00,Detailed description of the incident #21064016,suspicious package/explosives,F73P,30326,AFRD Station 3,Atlanta,30326,0.53391375,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,8,3,2022,17:03:00,25.0%,40.0%
21057483,Atlanta,2022-02-12 22:38:00,Detailed description of the incident #21057483,Gas Related,F93,30326,AFRD Station 3,Atlanta,30326,0.737500833,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,12,2,2022,22:38:00,25.0%,40.0%
21008960,Atlanta,2021-12-11 20:08:00,Detailed description of the incident #21008960,Gas Related,F93,30326,AFRD Station 3,Atlanta,30326,0.441841848,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,11,12,2021,20:08:00,25.0%,40.0%
21054841,Atlanta,2022-02-03 22:31:00,Detailed description of the incident #21054841,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.207571589,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,3,2,2022,22:31:00,0.0%,40.0%
21058135,Atlanta,2022-02-15 01:02:00,Detailed description of the incident #21058135,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.590265793,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,15,2,2022,01:02:00,25.0%,40.0%
21003111,Atlanta,2021-11-20 09:22:00,Detailed description of the incident #21003111,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.143529861,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,20,11,2021,09:22:00,25.0%,40.0%
21004435,Atlanta,2021-11-25 08:47:00,Detailed description of the incident #21004435,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.207571589,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,120,300,25,11,2021,08:47:00,50.0%,40.0%
22000960,Atlanta,2022-07-05 03:06:00,Detailed description of the incident #22000960,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.711209785,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,120,300,5,7,2022,03:06:00,50.0%,40.0%
22005760,Atlanta,2022-07-26 20:42:00,Detailed description of the incident #22005760,Gas Related,F93,30326,AFRD Station 3,Atlanta,30326,0.711209785,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,120,300,26,7,2022,20:42:00,75.0%,40.0%
21080625,Atlanta,2022-05-19 14:25:00,Detailed description of the incident #21080625,Fire Related,F34,30326,AFRD Station 3,Atlanta,30326,0.480069058,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,120,300,19,5,2022,14:25:00,50.0%,40.0%
22002023,Atlanta,2022-07-09 13:07:00,Detailed description of the incident #22002023,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.822331225,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,9,7,2022,13:07:00,25.0%,40.0%
21093385,Atlanta,2022-06-26 21:32:00,Detailed description of the incident #21093385,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,1.067359807,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,26,6,2022,21:32:00,25.0%,40.0%
21051396,Atlanta,2022-01-23 04:44:00,Detailed description of the incident #21051396,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,23,1,2022,04:44:00,25.0%,40.0%
21044120,Atlanta,2021-12-29 06:04:00,Detailed description of the incident #21044120,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.791764526,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,29,12,2021,06:04:00,25.0%,40.0%
21059128,Atlanta,2022-02-18 09:38:00,Detailed description of the incident #21059128,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.627369518,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,240,240,120,300,18,2,2022,09:38:00,100.0%,40.0%
21073236,Atlanta,2022-04-15 11:56:00,Detailed description of the incident #21073236,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.166440548,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,120,300,15,4,2022,11:56:00,25.0%,40.0%
21010720,Atlanta,2021-12-17 22:58:00,Detailed description of the incident #21010720,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,1.280269535,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,120,240,120,300,17,12,2021,22:58:00,50.0%,40.0%
21057936,Atlanta,2022-02-14 12:32:00,Detailed description of the incident #21057936,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,1.077622495,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),720,60,240,120,300,14,2,2022,12:32:00,25.0%,40.0%
21050236,Atlanta,2022-01-19 14:10:00,Detailed description of the incident #21050236,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.146280199,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),720,60,240,120,300,19,1,2022,14:10:00,25.0%,40.0%
21070762,Atlanta,2022-04-05 04:35:00,Detailed description of the incident #21070762,Fire Related,F3A,30326,AFRD Station 3,Atlanta,30326,0.434543984,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),1380,60,240,120,300,5,4,2022,04:35:00,25.0%,40.0%
21004089,Atlanta,2021-11-23 20:10:00,Detailed description of the incident #21004089,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.449570344,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,0,240,120,300,23,11,2021,20:10:00,0.0%,40.0%
21087647,Atlanta,2022-05-31 18:35:00,Detailed description of the incident #21087647,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.396960582,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,120,300,31,5,2022,18:35:00,25.0%,40.0%
21090490,Atlanta,2022-06-13 18:39:00,Detailed description of the incident #21090490,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.543063713,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,120,300,13,6,2022,18:39:00,25.0%,40.0%
21091135,Atlanta,2022-06-16 19:59:00,Detailed description of the incident #21091135,Fire Related,F33D,30327,AFRD Station 26,Atlanta,30327,1.293612147,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,16,6,2022,19:59:00,50.0%,40.0%
22002109,Atlanta,2022-07-09 21:56:00,Detailed description of the incident #22002109,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.438632207,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,0,240,120,300,9,7,2022,21:56:00,0.0%,40.0%
22006080,Atlanta,2022-07-28 16:06:00,Detailed description of the incident #22006080,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.543063713,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,0,240,120,300,28,7,2022,16:06:00,0.0%,40.0%
21006530,Atlanta,2021-12-03 10:17:00,Detailed description of the incident #21006530,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.490636908,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,120,300,3,12,2021,10:17:00,25.0%,40.0%
21057779,Atlanta,2022-02-13 22:10:00,Detailed description of the incident #21057779,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.860074553,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,120,300,13,2,2022,22:10:00,25.0%,40.0%
21050944,Atlanta,2022-01-21 19:03:00,Detailed description of the incident #21050944,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.231543939,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,120,300,21,1,2022,19:03:00,25.0%,40.0%
21049569,Atlanta,2022-01-17 09:24:00,Detailed description of the incident #21049569,check and advise,F95,30327,AFRD Station 26,Atlanta,30327,0.980886149,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,120,300,17,1,2022,09:24:00,75.0%,40.0%
21065517,Atlanta,2022-03-14 20:51:00,Detailed description of the incident #21065517,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.151659086,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,14,3,2022,20:51:00,25.0%,40.0%
21062350,Atlanta,2022-03-02 03:42:00,Detailed description of the incident #21062350,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.390464154,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,0,240,120,300,2,3,2022,03:42:00,0.0%,40.0%
21089223,Atlanta,2022-06-08 00:18:00,Detailed description of the incident #21089223,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.901514526,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,0,240,120,300,8,6,2022,00:18:00,0.0%,40.0%
21091740,Atlanta,2022-06-19 03:45:00,Detailed description of the incident #21091740,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.55264141,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,19,6,2022,03:45:00,25.0%,40.0%
22003127,Atlanta,2022-07-14 10:49:00,Detailed description of the incident #22003127,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.256150988,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,14,7,2022,10:49:00,50.0%,40.0%
22003447,Atlanta,2022-07-15 15:47:00,Detailed description of the incident #22003447,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.999500891,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,120,300,15,7,2022,15:47:00,0.0%,40.0%
22005614,Atlanta,2022-07-26 03:16:00,Detailed description of the incident #22005614,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.905268971,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,26,7,2022,03:16:00,0.0%,40.0%
21073514,Atlanta,2022-04-16 17:10:00,Detailed description of the incident #21073514,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.321744388,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,16,4,2022,17:10:00,0.0%,40.0%
21089482,Atlanta,2022-06-09 09:53:00,Detailed description of the incident #21089482,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.490636908,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,9,6,2022,09:53:00,25.0%,40.0%
21063605,Atlanta,2022-03-07 00:11:00,Detailed description of the incident #21063605,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.999500891,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,7,3,2022,00:11:00,25.0%,40.0%
21077627,Atlanta,2022-05-05 07:30:00,Detailed description of the incident #21077627,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.320070066,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,120,300,5,5,2022,07:30:00,75.0%,40.0%
21062066,Atlanta,2022-03-01 01:43:00,Detailed description of the incident #21062066,Fire Related,F34,30327,AFRD Station 26,Atlanta,30327,0.96716617,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,240,240,120,300,1,3,2022,01:43:00,100.0%,40.0%
21063128,Atlanta,2022-03-05 04:22:00,Detailed description of the incident #21063128,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.683720879,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,0,240,120,300,5,3,2022,04:22:00,0.0%,40.0%
